date,away_team,home_team,away_runs,home_runs,season
2018-05-17,SDN,PIT,4,5,2018
2018-05-17,LAN,MIA,7,0,2018
2018-05-18,OAK,TOR,3,1,2018
2018-05-18,DET,SEA,4,5,2018
2018-05-18,MIL,MIN,8,3,2018
2018-05-18,NYA,KCA,2,5,2018
2018-05-18,CLE,HOU,1,4,2018
2018-05-18,TEX,CHA,12,5,2018
2018-05-18,BAL,BOS,7,4,2018
2018-05-18,SDN,PIT,3,2,2018
2018-05-18,PHI,SLN,4,12,2018
2018-05-18,COL,SFN,6,1,2018
2018-05-18,ARI,NYN,1,3,2018
2018-05-18,CHN,CIN,8,1,2018
2018-05-18,TBA,ANA,8,3,2018
2018-05-18,MIA,ATL,2,0,2018
2018-05-19,TEX,CHA,3,5,2018
2018-05-19,NYA,KCA,8,3,2018
2018-05-19,CLE,HOU,5,4,2018
2018-05-19,ARI,NYN,4,5,2018
2018-05-19,DET,SEA,2,7,2018
2018-05-19,OAK,TOR,5,4,2018
2018-05-19,BAL,BOS,3,6,2018
2018-05-19,MIL,MIN,5,4,2018
2018-05-19,TBA,ANA,5,3,2018
2018-05-19,CHN,CIN,4,5,2018
2018-05-19,LAN,WAS,4,1,2018
2018-05-19,PHI,SLN,7,6,2018
2018-05-19,COL,SFN,4,9,2018
2018-05-19,SDN,PIT,6,2,2018
2018-05-19,CHN,CIN,10,0,2018
2018-05-19,MIA,ATL,1,8,2018
2018-05-19,LAN,WAS,5,4,2018
2018-05-20,DET,SEA,2,3,2018
2018-05-20,MIL,MIN,1,3,2018
2018-05-20,NYA,KCA,10,1,2018
2018-05-20,CLE,HOU,1,3,2018
2018-05-20,TEX,CHA,0,3,2018
2018-05-20,BAL,BOS,0,5,2018
2018-05-20,TBA,ANA,2,5,2018
2018-05-20,COL,SFN,5,9,2018
2018-05-20,PHI,SLN,1,5,2018
2018-05-20,SDN,PIT,8,5,2018
2018-05-20,ARI,NYN,1,4,2018
2018-05-20,CHN,CIN,6,1,2018
2018-05-20,MIA,ATL,9,10,2018
2018-05-20,OAK,TOR,9,2,2018
2018-05-20,LAN,WAS,7,2,2018
2018-05-21,DET,MIN,2,4,2018
2018-05-21,SDN,WAS,2,10,2018
2018-05-21,NYA,TEX,10,5,2018
2018-05-21,KCA,SLN,0,6,2018
2018-05-21,BAL,CHA,3,2,2018
2018-05-21,MIA,NYN,0,2,2018
2018-05-21,ARI,MIL,2,4,2018
2018-05-21,COL,LAN,2,1,2018
2018-05-21,ATL,PHI,0,3,2018
2018-05-22,ANA,TOR,3,5,2018
2018-05-22,NYA,TEX,4,6,2018
2018-05-22,BOS,TBA,4,2,2018
2018-05-22,SEA,OAK,3,2,2018
2018-05-22,SFN,HOU,2,11,2018
2018-05-22,DET,MIN,0,6,2018
2018-05-22,BAL,CHA,2,3,2018
2018-05-22,ARI,MIL,0,1,2018
2018-05-22,KCA,SLN,5,1,2018
2018-05-22,ATL,PHI,3,1,2018
2018-05-22,MIA,NYN,5,1,2018
2018-05-22,COL,LAN,3,5,2018
2018-05-22,PIT,CIN,2,7,2018
2018-05-22,CLE,CHN,10,1,2018
2018-05-22,SDN,WAS,1,2,2018
2018-05-23,ANA,TOR,5,4,2018
2018-05-23,NYA,TEX,10,12,2018
2018-05-23,BOS,TBA,4,1,2018
2018-05-23,DET,MIN,4,1,2018
2018-05-23,SFN,HOU,1,4,2018
2018-05-23,BAL,CHA,1,11,2018
2018-05-23,SDN,WAS,3,1,2018
2018-05-23,SEA,OAK,1,0,2018
2018-05-23,ATL,PHI,0,4,2018
2018-05-23,MIA,NYN,2,1,2018
2018-05-23,ARI,MIL,2,9,2018
2018-05-23,COL,LAN,0,3,2018
2018-05-23,PIT,CIN,5,4,2018
2018-05-23,CLE,CHN,1,0,2018
2018-05-23,KCA,SLN,5,2,2018
2018-05-24,ANA,TOR,8,1,2018
2018-05-24,KCA,TEX,8,2,2018
2018-05-24,BOS,TBA,3,6,2018
2018-05-24,SEA,OAK,3,4,2018
2018-05-24,HOU,CLE,8,2,2018
2018-05-24,NYN,MIL,5,0,2018
2018-05-24,PIT,CIN,4,5,2018
2018-05-24,BAL,CHA,9,3,2018
2018-05-25,CHA,DET,4,5,2018
2018-05-25,KCA,TEX,4,8,2018
2018-05-25,BAL,TBA,2,0,2018
2018-05-25,MIN,SEA,1,2,2018
2018-05-25,ARI,OAK,7,1,2018
2018-05-25,ANA,NYA,1,2,2018
2018-05-25,HOU,CLE,11,2,2018
2018-05-25,WAS,MIA,9,5,2018
2018-05-25,SLN,PIT,1,8,2018
2018-05-25,TOR,PHI,6,5,2018
2018-05-25,NYN,MIL,3,4,2018
2018-05-25,SDN,LAN,1,4,2018
2018-05-25,CIN,COL,4,5,2018
2018-05-25,SFN,CHN,2,6,2018
2018-05-25,ATL,BOS,2,6,2018
2018-05-26,KCA,TEX,3,4,2018
2018-05-26,BAL,TBA,1,5,2018
2018-05-26,MIN,SEA,3,4,2018
2018-05-26,ARI,OAK,0,3,2018
2018-05-26,ANA,NYA,11,4,2018
2018-05-26,CHA,DET,8,4,2018
2018-05-26,HOU,CLE,6,8,2018
2018-05-26,ATL,BOS,6,8,2018
2018-05-26,TOR,PHI,1,2,2018
2018-05-26,NYN,MIL,6,17,2018
2018-05-26,WAS,MIA,4,1,2018
2018-05-26,SDN,LAN,7,5,2018
2018-05-26,CIN,COL,6,5,2018
2018-05-26,SFN,CHN,5,4,2018
2018-05-26,SLN,PIT,4,1,2018
2018-05-27,CHA,DET,2,3,2018
2018-05-27,BAL,TBA,3,8,2018
2018-05-27,MIN,SEA,1,3,2018
2018-05-27,KCA,TEX,5,3,2018
2018-05-27,ARI,OAK,1,2,2018
2018-05-27,ANA,NYA,1,3,2018
2018-05-27,HOU,CLE,9,10,2018
2018-05-27,SDN,LAN,1,6,2018
2018-05-27,SLN,PIT,6,4,2018
2018-05-27,TOR,PHI,5,3,2018
2018-05-27,NYN,MIL,7,8,2018
2018-05-27,WAS,MIA,5,2,2018
2018-05-27,CIN,COL,2,8,2018
2018-05-27,SFN,CHN,3,8,2018
2018-05-27,ATL,BOS,7,1,2018
2018-05-28,TEX,SEA,1,2,2018
2018-05-28,TBA,OAK,1,0,2018
2018-05-28,HOU,NYA,5,1,2018
2018-05-28,MIN,KCA,8,5,2018
2018-05-28,ANA,DET,3,9,2018
2018-05-28,CHA,CLE,6,9,2018
2018-05-28,TOR,BOS,3,8,2018
2018-05-28,WAS,BAL,6,0,2018
2018-05-28,MIA,SDN,7,2,2018
2018-05-28,SLN,MIL,3,8,2018
2018-05-28,PHI,LAN,4,5,2018
2018-05-28,SFN,COL,5,6,2018
2018-05-28,NYN,ATL,8,5,2018
2018-05-28,NYN,ATL,3,4,2018
2018-05-28,CIN,ARI,5,12,2018
2018-05-28,CHN,PIT,7,0,2018
2018-05-29,TEX,SEA,9,5,2018
2018-05-29,TBA,OAK,4,3,2018
2018-05-29,HOU,NYA,5,6,2018
2018-05-29,MIN,KCA,1,2,2018
2018-05-29,ANA,DET,9,2,2018
2018-05-29,CHA,CLE,3,7,2018
2018-05-29,TOR,BOS,3,8,2018
2018-05-29,CHN,PIT,8,6,2018
2018-05-29,MIA,SDN,5,9,2018
2018-05-29,SLN,MIL,6,1,2018
2018-05-29,PHI,LAN,6,1,2018
2018-05-29,SFN,COL,4,11,2018
2018-05-29,NYN,ATL,6,7,2018
2018-05-29,CIN,ARI,2,5,2018
2018-05-29,WAS,BAL,3,2,2018
2018-05-30,TEX,SEA,7,6,2018
2018-05-30,TBA,OAK,6,0,2018
2018-05-30,HOU,NYA,3,5,2018
2018-05-30,MIN,KCA,8,11,2018
2018-05-30,ANA,DET,1,6,2018
2018-05-30,CHA,CLE,1,9,2018
2018-05-30,TOR,BOS,4,6,2018
2018-05-30,CHN,PIT,1,2,2018
2018-05-30,MIA,SDN,2,3,2018
2018-05-30,SLN,MIL,2,3,2018
2018-05-30,PHI,LAN,2,8,2018
2018-05-30,SFN,COL,7,4,2018
2018-05-30,NYN,ATL,4,1,2018
2018-05-30,CIN,ARI,7,4,2018
2018-05-30,WAS,BAL,2,0,2018
2018-05-31,BOS,HOU,2,4,2018
2018-05-31,TBA,OAK,3,7,2018
2018-05-31,CLE,MIN,9,8,2018
2018-05-31,ANA,DET,2,6,2018
2018-05-31,TEX,SEA,1,6,2018
2018-05-31,MIA,SDN,3,8,2018
2018-05-31,CHN,NYN,5,1,2018
2018-05-31,PHI,LAN,2,1,2018
2018-05-31,WAS,ATL,2,4,2018
2018-05-31,PIT,SLN,8,10,2018
2018-06-01,TBA,SEA,3,4,2018
2018-06-01,CLE,MIN,4,7,2018
2018-06-01,OAK,KCA,16,0,2018
2018-06-01,MIL,CHA,3,8,2018
2018-06-01,BOS,HOU,3,7,2018
2018-06-01,TOR,DET,2,5,2018
2018-06-01,NYA,BAL,4,1,2018
2018-06-01,LAN,COL,11,8,2018
2018-06-01,PIT,SLN,4,0,2018
2018-06-01,PHI,SFN,0,4,2018
2018-06-01,CIN,SDN,7,2,2018
2018-06-01,CHN,NYN,7,4,2018
2018-06-01,WAS,ATL,0,4,2018
2018-06-01,MIA,ARI,1,9,2018
2018-06-01,TEX,ANA,0,6,2018
2018-06-02,TBA,SEA,1,3,2018
2018-06-02,CLE,MIN,1,7,2018
2018-06-02,OAK,KCA,4,5,2018
2018-06-02,BOS,HOU,5,4,2018
2018-06-02,TOR,DET,4,7,2018
2018-06-02,MIL,CHA,5,0,2018
2018-06-02,NYA,BAL,8,5,2018
2018-06-02,PIT,SLN,2,3,2018
2018-06-02,PHI,SFN,0,2,2018
2018-06-02,CIN,SDN,2,8,2018
2018-06-02,CHN,NYN,7,1,2018
2018-06-02,LAN,COL,12,4,2018
2018-06-02,WAS,ATL,5,3,2018
2018-06-02,MIA,ARI,2,6,2018
2018-06-02,TEX,ANA,3,2,2018
2018-06-03,MIL,CHA,1,6,2018
2018-06-03,TBA,SEA,1,2,2018
2018-06-03,CLE,MIN,5,7,2018
2018-06-03,OAK,KCA,5,1,2018
2018-06-03,BOS,HOU,9,3,2018
2018-06-03,TEX,ANA,1,3,2018
2018-06-03,TOR,DET,8,4,2018
2018-06-03,PHI,SFN,1,6,2018
2018-06-03,CIN,SDN,3,6,2018
2018-06-03,PIT,SLN,0,5,2018
2018-06-03,CHN,NYN,2,0,2018
2018-06-03,LAN,COL,10,7,2018
2018-06-03,WAS,ATL,2,4,2018
2018-06-03,MIA,ARI,1,6,2018
2018-06-04,NYA,DET,2,4,2018
2018-06-04,NYA,DET,7,4,2018
2018-06-04,KCA,ANA,6,9,2018
2018-06-04,ARI,SFN,3,10,2018
2018-06-04,ATL,SDN,4,11,2018
2018-06-05,OAK,TEX,4,7,2018
2018-06-05,CHA,MIN,6,3,2018
2018-06-05,CHA,MIN,2,4,2018
2018-06-05,SEA,HOU,7,1,2018
2018-06-05,MIL,CLE,2,3,2018
2018-06-05,NYA,TOR,7,2,2018
2018-06-05,DET,BOS,0,6,2018
2018-06-05,KCA,ANA,0,1,2018
2018-06-05,ARI,SFN,3,2,2018
2018-06-05,MIA,SLN,7,4,2018
2018-06-05,ATL,SDN,14,1,2018
2018-06-05,LAN,PIT,5,0,2018
2018-06-05,BAL,NYN,2,1,2018
2018-06-05,COL,CIN,9,6,2018
2018-06-05,PHI,CHN,6,1,2018
2018-06-05,TBA,WAS,2,4,2018
2018-06-06,DET,BOS,1,7,2018
2018-06-06,NYA,TOR,3,0,2018
2018-06-06,OAK,TEX,2,8,2018
2018-06-06,CHA,MIN,5,2,2018
2018-06-06,SEA,HOU,5,7,2018
2018-06-06,MIL,CLE,1,3,2018
2018-06-06,KCA,ANA,3,4,2018
2018-06-06,TBA,WAS,2,11,2018
2018-06-06,MIA,SLN,11,3,2018
2018-06-06,ARI,SFN,4,5,2018
2018-06-06,ATL,SDN,1,3,2018
2018-06-06,LAN,PIT,9,11,2018
2018-06-06,BAL,NYN,1,0,2018
2018-06-06,COL,CIN,6,3,2018
2018-06-06,PHI,CHN,5,7,2018
2018-06-07,BAL,TOR,4,5,2018
2018-06-07,HOU,TEX,5,2,2018
2018-06-07,SEA,TBA,5,4,2018
2018-06-07,KCA,OAK,1,4,2018
2018-06-07,CHA,MIN,2,7,2018
2018-06-07,DET,BOS,7,2,2018
2018-06-07,MIA,SLN,1,4,2018
2018-06-07,LAN,PIT,8,7,2018
2018-06-07,COL,CIN,5,7,2018
2018-06-07,PHI,CHN,3,4,2018
2018-06-08,BAL,TOR,1,5,2018
2018-06-08,HOU,TEX,7,3,2018
2018-06-08,SEA,TBA,4,3,2018
2018-06-08,KCA,OAK,2,7,2018
2018-06-08,ANA,MIN,4,2,2018
2018-06-08,CLE,DET,4,1,2018
2018-06-08,CHA,BOS,1,0,2018
2018-06-08,ARI,COL,9,4,2018
2018-06-08,MIL,PHI,12,4,2018
2018-06-08,NYA,NYN,4,1,2018
2018-06-08,SDN,MIA,0,4,2018
2018-06-08,ATL,LAN,3,7,2018
2018-06-08,SLN,CIN,7,6,2018
2018-06-08,PIT,CHN,1,3,2018
2018-06-08,SFN,WAS,9,5,2018
2018-06-09,CLE,DET,2,4,2018
2018-06-09,BAL,TOR,3,4,2018
2018-06-09,HOU,TEX,4,3,2018
2018-06-09,SEA,TBA,3,7,2018
2018-06-09,KCA,OAK,2,0,2018
2018-06-09,ANA,MIN,2,1,2018
2018-06-09,CHA,BOS,2,4,2018
2018-06-09,PIT,CHN,0,2,2018
2018-06-09,MIL,PHI,12,3,2018
2018-06-09,NYA,NYN,4,3,2018
2018-06-09,SDN,MIA,5,4,2018
2018-06-09,ATL,LAN,5,3,2018
2018-06-09,ARI,COL,12,7,2018
2018-06-09,SLN,CIN,6,4,2018
2018-06-09,SFN,WAS,5,7,2018
2018-06-10,BAL,TOR,3,13,2018
2018-06-10,HOU,TEX,8,7,2018
2018-06-10,SEA,TBA,5,4,2018
2018-06-10,KCA,OAK,2,3,2018
2018-06-10,ANA,MIN,5,7,2018
2018-06-10,CLE,DET,9,2,2018
2018-06-10,CHA,BOS,5,2,2018
2018-06-10,NYA,NYN,0,2,2018
2018-06-10,MIL,PHI,3,4,2018
2018-06-10,SDN,MIA,3,1,2018
2018-06-10,ATL,LAN,2,7,2018
2018-06-10,ARI,COL,8,3,2018
2018-06-10,SLN,CIN,3,6,2018
2018-06-10,PIT,CHN,7,1,2018
2018-06-10,SFN,WAS,2,0,2018
2018-06-11,CLE,CHA,4,0,2018
2018-06-11,ANA,SEA,3,5,2018
2018-06-11,BOS,BAL,2,0,2018
2018-06-11,TOR,TBA,4,8,2018
2018-06-11,CHN,MIL,7,2,2018
2018-06-11,SFN,MIA,5,7,2018
2018-06-11,PIT,ARI,5,9,2018
2018-06-11,SDN,SLN,2,5,2018
2018-06-12,TOR,TBA,1,4,2018
2018-06-12,ANA,SEA,3,6,2018
2018-06-12,HOU,OAK,6,3,2018
2018-06-12,WAS,NYA,0,3,2018
2018-06-12,CIN,KCA,5,1,2018
2018-06-12,MIN,DET,6,4,2018
2018-06-12,BOS,BAL,6,4,2018
2018-06-12,CLE,CHA,1,5,2018
2018-06-12,COL,PHI,4,5,2018
2018-06-12,CHN,MIL,0,4,2018
2018-06-12,SFN,MIA,1,3,2018
2018-06-12,TEX,LAN,5,12,2018
2018-06-12,NYN,ATL,2,8,2018
2018-06-12,PIT,ARI,8,13,2018
2018-06-12,SDN,SLN,4,2,2018
2018-06-13,CLE,CHA,2,3,2018
2018-06-13,TOR,TBA,0,1,2018
2018-06-13,HOU,OAK,13,5,2018
2018-06-13,WAS,NYA,5,4,2018
2018-06-13,CIN,KCA,7,0,2018
2018-06-13,MIN,DET,2,5,2018
2018-06-13,BOS,BAL,5,1,2018
2018-06-13,ANA,SEA,6,8,2018
2018-06-13,COL,PHI,7,2,2018
2018-06-13,CHN,MIL,0,1,2018
2018-06-13,SFN,MIA,4,5,2018
2018-06-13,TEX,LAN,2,3,2018
2018-06-13,NYN,ATL,0,2,2018
2018-06-13,SDN,SLN,4,2,2018
2018-06-13,PIT,ARI,5,4,2018
2018-06-14,BOS,SEA,2,1,2018
2018-06-14,HOU,OAK,7,3,2018
2018-06-14,TBA,NYA,3,4,2018
2018-06-14,MIN,DET,1,3,2018
2018-06-14,CLE,CHA,5,2,2018
2018-06-14,COL,PHI,3,9,2018
2018-06-14,SFN,MIA,6,3,2018
2018-06-14,SDN,ATL,2,4,2018
2018-06-14,NYN,ARI,3,6,2018
2018-06-15,COL,TEX,9,5,2018
2018-06-15,BOS,SEA,6,7,2018
2018-06-15,WAS,TOR,5,6,2018
2018-06-15,ANA,OAK,8,4,2018
2018-06-15,TBA,NYA,0,5,2018
2018-06-15,HOU,KCA,7,3,2018
2018-06-15,MIN,CLE,6,3,2018
2018-06-15,SFN,LAN,2,3,2018
2018-06-15,MIA,BAL,2,0,2018
2018-06-15,CHN,SLN,13,5,2018
2018-06-15,CIN,PIT,2,3,2018
2018-06-15,PHI,MIL,2,13,2018
2018-06-15,SDN,ATL,9,3,2018
2018-06-15,NYN,ARI,3,7,2018
2018-06-15,DET,CHA,4,3,2018
2018-06-16,MIN,CLE,9,3,2018
2018-06-16,COL,TEX,2,5,2018
2018-06-16,BOS,SEA,0,1,2018
2018-06-16,ANA,OAK,4,6,2018
2018-06-16,WAS,TOR,0,2,2018
2018-06-16,HOU,KCA,10,2,2018
2018-06-16,DET,CHA,7,5,2018
2018-06-16,TBA,NYA,1,4,2018
2018-06-16,CHN,SLN,6,3,2018
2018-06-16,CIN,PIT,2,6,2018
2018-06-16,PHI,MIL,4,1,2018
2018-06-16,SFN,LAN,1,3,2018
2018-06-16,SDN,ATL,0,1,2018
2018-06-16,NYN,ARI,5,1,2018
2018-06-16,MIA,BAL,5,4,2018
2018-06-17,WAS,TOR,6,8,2018
2018-06-17,COL,TEX,12,13,2018
2018-06-17,ANA,OAK,5,6,2018
2018-06-17,TBA,NYA,3,1,2018
2018-06-17,HOU,KCA,7,4,2018
2018-06-17,MIN,CLE,1,4,2018
2018-06-17,DET,CHA,3,1,2018
2018-06-17,BOS,SEA,9,3,2018
2018-06-17,CHN,SLN,0,5,2018
2018-06-17,CIN,PIT,8,6,2018
2018-06-17,PHI,MIL,10,9,2018
2018-06-17,SFN,LAN,4,1,2018
2018-06-17,SDN,ATL,1,4,2018
2018-06-17,NYN,ARI,5,3,2018
2018-06-17,MIA,BAL,4,10,2018
2018-06-18,TEX,KCA,6,3,2018
2018-06-18,TBA,HOU,4,5,2018
2018-06-18,CHA,CLE,2,6,2018
2018-06-18,ARI,ANA,7,4,2018
2018-06-18,NYA,WAS,4,2,2018
2018-06-18,MIL,PIT,0,1,2018
2018-06-18,SLN,PHI,5,6,2018
2018-06-18,NYN,COL,12,2,2018
2018-06-18,MIA,SFN,5,4,2018
2018-06-19,ARI,ANA,4,5,2018
2018-06-19,SEA,NYA,2,7,2018
2018-06-19,BOS,MIN,2,6,2018
2018-06-19,TEX,KCA,4,1,2018
2018-06-19,TBA,HOU,2,1,2018
2018-06-19,ATL,TOR,11,4,2018
2018-06-19,CHA,CLE,3,6,2018
2018-06-19,BAL,WAS,7,9,2018
2018-06-19,SLN,PHI,7,6,2018
2018-06-19,OAK,SDN,4,2,2018
2018-06-19,MIL,PIT,3,2,2018
2018-06-19,NYN,COL,8,10,2018
2018-06-19,DET,CIN,5,9,2018
2018-06-19,LAN,CHN,1,2,2018
2018-06-19,LAN,CHN,4,3,2018
2018-06-19,MIA,SFN,3,6,2018
2018-06-20,ATL,TOR,4,5,2018
2018-06-20,SEA,NYA,5,7,2018
2018-06-20,BOS,MIN,1,4,2018
2018-06-20,TEX,KCA,3,2,2018
2018-06-20,CHA,CLE,0,12,2018
2018-06-20,BAL,WAS,3,0,2018
2018-06-20,TBA,HOU,1,5,2018
2018-06-20,OAK,SDN,12,4,2018
2018-06-20,SLN,PHI,3,4,2018
2018-06-20,NYN,COL,8,10,2018
2018-06-20,DET,CIN,3,5,2018
2018-06-20,LAN,CHN,0,4,2018
2018-06-20,MIA,SFN,5,6,2018
2018-06-21,SEA,NYA,3,4,2018
2018-06-21,BOS,MIN,9,2,2018
2018-06-21,TOR,ANA,5,8,2018
2018-06-21,BAL,WAS,2,4,2018
2018-06-21,SLN,MIL,3,11,2018
2018-06-21,ARI,PIT,9,3,2018
2018-06-21,NYN,COL,4,6,2018
2018-06-21,CHN,CIN,2,6,2018
2018-06-21,SDN,SFN,0,3,2018
2018-06-22,OAK,CHA,4,6,2018
2018-06-22,OAK,CHA,11,2,2018
2018-06-22,DET,CLE,0,10,2018
2018-06-22,SEA,BOS,10,14,2018
2018-06-22,TEX,MIN,8,1,2018
2018-06-22,NYA,TBA,1,2,2018
2018-06-22,KCA,HOU,1,0,2018
2018-06-22,TOR,ANA,1,2,2018
2018-06-22,SDN,SFN,6,2,2018
2018-06-22,PHI,WAS,12,2,2018
2018-06-22,ARI,PIT,2,1,2018
2018-06-22,LAN,NYN,5,2,2018
2018-06-22,SLN,MIL,1,2,2018
2018-06-22,MIA,COL,3,11,2018
2018-06-22,CHN,CIN,3,6,2018
2018-06-22,BAL,ATL,10,7,2018
2018-06-23,NYA,TBA,0,4,2018
2018-06-23,TEX,MIN,9,6,2018
2018-06-23,KCA,HOU,3,4,2018
2018-06-23,DET,CLE,1,4,2018
2018-06-23,OAK,CHA,7,6,2018
2018-06-23,SEA,BOS,7,2,2018
2018-06-23,TOR,ANA,4,1,2018
2018-06-23,PHI,WAS,5,3,2018
2018-06-23,SDN,SFN,3,5,2018
2018-06-23,ARI,PIT,7,2,2018
2018-06-23,LAN,NYN,8,3,2018
2018-06-23,SLN,MIL,3,2,2018
2018-06-23,MIA,COL,6,2,2018
2018-06-23,CHN,CIN,2,11,2018
2018-06-23,BAL,ATL,7,5,2018
2018-06-24,NYA,TBA,6,7,2018
2018-06-24,KCA,HOU,3,11,2018
2018-06-24,DET,CLE,2,12,2018
2018-06-24,OAK,CHA,3,10,2018
2018-06-24,SEA,BOS,0,5,2018
2018-06-24,TOR,ANA,7,6,2018
2018-06-24,PHI,WAS,6,8,2018
2018-06-24,TEX,MIN,0,2,2018
2018-06-24,ARI,PIT,3,0,2018
2018-06-24,LAN,NYN,8,7,2018
2018-06-24,SLN,MIL,8,2,2018
2018-06-24,MIA,COL,8,5,2018
2018-06-24,CHN,CIN,6,8,2018
2018-06-24,SDN,SFN,2,3,2018
2018-06-24,BAL,ATL,3,7,2018
2018-06-25,SDN,TEX,4,7,2018
2018-06-25,WAS,TBA,0,11,2018
2018-06-25,ANA,KCA,0,2,2018
2018-06-25,TOR,HOU,6,3,2018
2018-06-25,OAK,DET,5,4,2018
2018-06-25,SEA,BAL,5,3,2018
2018-06-25,CLE,SLN,0,4,2018
2018-06-25,NYA,PHI,4,2,2018
2018-06-25,PIT,NYN,6,4,2018
2018-06-25,ARI,MIA,5,9,2018
2018-06-25,CHN,LAN,1,2,2018
2018-06-25,CIN,ATL,4,5,2018
2018-06-26,WAS,TBA,0,1,2018
2018-06-26,SDN,TEX,3,2,2018
2018-06-26,TOR,HOU,0,7,2018
2018-06-26,OAK,DET,9,7,2018
2018-06-26,MIN,CHA,4,8,2018
2018-06-26,ANA,BOS,1,9,2018
2018-06-26,SEA,BAL,3,2,2018
2018-06-26,CHN,LAN,9,4,2018
2018-06-26,COL,SFN,2,3,2018
2018-06-26,NYA,PHI,6,0,2018
2018-06-26,PIT,NYN,3,4,2018
2018-06-26,KCA,MIL,1,5,2018
2018-06-26,ARI,MIA,5,3,2018
2018-06-26,CIN,ATL,5,3,2018
2018-06-26,CLE,SLN,2,11,2018
2018-06-27,SEA,BAL,8,7,2018
2018-06-27,SDN,TEX,2,5,2018
2018-06-27,TOR,HOU,6,7,2018
2018-06-27,OAK,DET,3,0,2018
2018-06-27,MIN,CHA,1,6,2018
2018-06-27,ANA,BOS,6,9,2018
2018-06-27,CLE,SLN,5,1,2018
2018-06-27,PIT,NYN,5,3,2018
2018-06-27,NYA,PHI,0,3,2018
2018-06-27,COL,SFN,0,1,2018
2018-06-27,KCA,MIL,5,4,2018
2018-06-27,ARI,MIA,2,1,2018
2018-06-27,CHN,LAN,5,7,2018
2018-06-27,CIN,ATL,6,5,2018
2018-06-28,HOU,TBA,1,0,2018
2018-06-28,OAK,DET,4,2,2018
2018-06-28,MIN,CHA,2,1,2018
2018-06-28,ANA,BOS,2,4,2018
2018-06-28,SEA,BAL,4,2,2018
2018-06-28,WAS,PHI,3,4,2018
2018-06-28,ARI,MIA,4,0,2018
2018-06-28,CHN,LAN,11,5,2018
2018-06-28,MIL,CIN,6,4,2018
2018-06-28,COL,SFN,9,8,2018
2018-06-29,BOS,NYA,1,8,2018
2018-06-29,DET,TOR,2,3,2018
2018-06-29,CHA,TEX,3,11,2018
2018-06-29,HOU,TBA,2,3,2018
2018-06-29,KCA,SEA,1,4,2018
2018-06-29,CLE,OAK,1,3,2018
2018-06-29,ANA,BAL,7,1,2018
2018-06-29,MIL,CIN,8,2,2018
2018-06-29,PIT,SDN,6,3,2018
2018-06-29,WAS,PHI,17,7,2018
2018-06-29,NYN,MIA,2,8,2018
2018-06-29,COL,LAN,3,1,2018
2018-06-29,MIN,CHN,6,10,2018
2018-06-29,SFN,ARI,2,1,2018
2018-06-29,ATL,SLN,5,1,2018
2018-06-30,BOS,NYA,11,0,2018
2018-06-30,CHA,TEX,4,13,2018
2018-06-30,DET,TOR,3,4,2018
2018-06-30,HOU,TBA,2,5,2018
2018-06-30,KCA,SEA,4,6,2018
2018-06-30,CLE,OAK,2,7,2018
2018-06-30,ANA,BAL,6,2,2018
2018-06-30,MIN,CHN,9,14,2018
2018-06-30,PIT,SDN,3,4,2018
2018-06-30,WAS,PHI,2,3,2018
2018-06-30,NYN,MIA,2,5,2018
2018-06-30,COL,LAN,3,1,2018
2018-06-30,MIL,CIN,3,12,2018
2018-06-30,SFN,ARI,7,0,2018
2018-06-30,ATL,SLN,11,4,2018
2018-07-01,DET,TOR,9,1,2018
2018-07-01,CHA,TEX,10,5,2018
2018-07-01,HOU,TBA,2,3,2018
2018-07-01,KCA,SEA,0,1,2018
2018-07-01,CLE,OAK,15,3,2018
2018-07-01,BOS,NYA,1,11,2018
2018-07-01,ANA,BAL,2,8,2018
2018-07-01,PIT,SDN,7,5,2018
2018-07-01,WAS,PHI,3,4,2018
2018-07-01,NYN,MIA,5,2,2018
2018-07-01,COL,LAN,4,6,2018
2018-07-01,MIL,CIN,2,8,2018
2018-07-01,MIN,CHN,10,11,2018
2018-07-01,SFN,ARI,9,6,2018
2018-07-01,ATL,SLN,6,5,2018
2018-07-02,BOS,WAS,4,3,2018
2018-07-02,DET,TOR,3,2,2018
2018-07-02,ATL,NYA,5,3,2018
2018-07-02,CLE,KCA,9,3,2018
2018-07-02,MIN,MIL,5,6,2018
2018-07-02,PIT,LAN,1,17,2018
2018-07-02,TBA,MIA,2,3,2018
2018-07-02,SFN,COL,2,5,2018
2018-07-02,CHA,CIN,3,5,2018
2018-07-02,SLN,ARI,6,3,2018
2018-07-03,NYN,TOR,6,8,2018
2018-07-03,HOU,TEX,5,3,2018
2018-07-03,ANA,SEA,1,4,2018
2018-07-03,SDN,OAK,2,6,2018
2018-07-03,ATL,NYA,5,8,2018
2018-07-03,CLE,KCA,6,4,2018
2018-07-03,BAL,PHI,2,3,2018
2018-07-03,BOS,WAS,11,4,2018
2018-07-03,TBA,MIA,9,6,2018
2018-07-03,PIT,LAN,3,8,2018
2018-07-03,SFN,COL,1,8,2018
2018-07-03,CHA,CIN,12,8,2018
2018-07-03,DET,CHN,3,5,2018
2018-07-03,SLN,ARI,2,4,2018
2018-07-03,MIN,MIL,0,2,2018
2018-07-04,CLE,KCA,3,2,2018
2018-07-04,SDN,OAK,2,4,2018
